symbol,date,y5,ret5,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2882,2026-04-23,2.0,0.03208556149732633,2,0.2503507791223375,0.3440180670184056,0.40563115385925697,833,7,2026-04,1
2882,2026-04-24,2.0,0.01735647530040052,2,0.26588895571899746,0.33880869684795695,0.39530234743304565,833,7,2026-04,1
2882,2026-04-27,2.0,0.03624161073825505,2,0.26470744696611836,0.35038785547913553,0.38490469755474604,833,7,2026-04,1
2882,2026-04-28,2.0,0.0535475234270415,2,0.2727960107160978,0.2872457174906025,0.4399582717932996,833,7,2026-04,1
2882,2026-04-29,1.0,0.0050890585241731845,2,0.31176875988719915,0.24563876735693974,0.4425924727558611,833,7,2026-04,0
2882,2026-04-30,2.0,0.03626943005181338,2,0.31044868638039247,0.24147136136438713,0.44807995225522046,833,7,2026-04,1
2603,2026-04-01,1.0,-0.009779951100244544,2,0.28406857097365307,0.26093184054664664,0.4549995884797003,833,7,2026-04,0
2603,2026-04-02,0.0,-0.012345679012345734,2,0.27397488207769477,0.2795810355849031,0.4464440823374021,833,7,2026-04,0
2603,2026-04-07,1.0,-0.009852216748768461,2,0.26977074024969505,0.2867162522218276,0.44351300752847744,833,7,2026-04,0
2603,2026-04-08,1.0,0.004950495049504955,2,0.25994466327031274,0.26998324026555726,0.4700720964641299,833,7,2026-04,0
2603,2026-04-09,1.0,-0.007389162561576401,2,0.26945923569823454,0.2720929089797938,0.4584478553219715,833,7,2026-04,0
2603,2026-04-10,0.0,-0.022222222222222254,2,0.2742833312531889,0.2637667408726273,0.4619499278741837,833,7,2026-04,0
2603,2026-04-13,0.0,-0.015000000000000013,2,0.2556847091889249,0.2818020776897082,0.4625132131213669,833,7,2026-04,0
2603,2026-04-14,1.0,0.0024875621890547706,2,0.2655966798578923,0.2815738213042125,0.45282949883789525,833,7,2026-04,0
2603,2026-04-15,1.0,-0.0049261083743842304,2,0.29452329007905836,0.24794969042626297,0.45752701949467867,833,7,2026-04,0
2603,2026-04-16,1.0,-0.002481389578163795,2,0.31573567809984227,0.23974601506839233,0.44451830683176546,833,7,2026-04,0
