symbol,date,y1,ret1,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2882,2026-05-26,2.0,0.02767749699157651,0,0.3812326399247785,0.26783155959845506,0.3509358004767664,977,12,2026-05,0
2882,2026-05-27,0.0,-0.007025761124121899,0,0.3844052668625899,0.26333458098406604,0.352260152153344,977,12,2026-05,1
2882,2026-05-28,2.0,0.010613207547169878,0,0.3900355320864299,0.25329405821828194,0.3566704096952882,977,12,2026-05,0
2882,2026-05-29,2.0,0.029171528588098017,0,0.41124009850521825,0.27672443762498794,0.3120354638697938,977,12,2026-05,0
2603,2026-05-04,2.0,0.009708737864077666,0,0.3426355846593658,0.31474777026189704,0.34261664507873724,977,12,2026-05,0
2603,2026-05-05,2.0,0.019230769230769162,1,0.3287813548448408,0.35784320231964745,0.3133754428355118,977,12,2026-05,0
2603,2026-05-06,2.0,0.007075471698113178,0,0.3538381914036845,0.31553407623585433,0.33062773236046117,977,12,2026-05,0
2603,2026-05-07,0.0,-0.00936768149882905,1,0.31599867645081076,0.3675450620324229,0.31645626151676637,977,12,2026-05,0
2603,2026-05-08,2.0,0.011820330969267046,0,0.34142651710883387,0.3406361303603026,0.31793735253086364,977,12,2026-05,0
2603,2026-05-11,1.0,0.0,1,0.3137985709633757,0.36477855877247267,0.32142287026415167,977,12,2026-05,1
2603,2026-05-12,0.0,-0.01869158878504673,1,0.29752300820541033,0.37487524393249355,0.327601747862096,977,12,2026-05,0
2603,2026-05-13,2.0,0.0071428571428571175,1,0.30979009604062635,0.3677115660327289,0.32249833792664473,977,12,2026-05,0
2603,2026-05-14,0.0,-0.05200945626477538,1,0.3254163140580527,0.3501879497849384,0.32439573615700895,977,12,2026-05,0
2603,2026-05-15,0.0,-0.014962593516209433,0,0.394147713322479,0.26834455496867127,0.3375077317088497,977,12,2026-05,1
2603,2026-05-18,1.0,-0.0025316455696202667,0,0.3687327522237893,0.3018638410207576,0.32940340675545304,977,12,2026-05,0
2603,2026-05-19,2.0,0.07868020304568524,2,0.34831544397133646,0.3028926373461527,0.34879191868251086,977,12,2026-05,1
2603,2026-05-20,1.0,-0.0023529411764705577,2,0.34894454152979,0.24595698425478232,0.40509847421542766,977,12,2026-05,0
2603,2026-05-21,2.0,0.03301886792452824,0,0.3423718209261145,0.32202801201158043,0.3356001670623051,977,12,2026-05,0
2603,2026-05-22,0.0,-0.022831050228310557,2,0.32686238241821713,0.293752951629633,0.37938466595215,977,12,2026-05,0
2603,2026-05-25,0.0,-0.011682242990654235,0,0.3432958245694358,0.33170185564225774,0.32500231978830646,977,12,2026-05,1
2603,2026-05-26,1.0,0.0,2,0.326603164245564,0.314928545220944,0.358468290533492,977,12,2026-05,0
2603,2026-05-27,1.0,-0.0023640661938534313,0,0.3548641435104164,0.29577475560826055,0.349361100881323,977,12,2026-05,0
2603,2026-05-28,2.0,0.009478672985782088,0,0.4166135234861857,0.30101213740230837,0.2823743391115059,977,12,2026-05,0
2603,2026-05-29,2.0,0.05164319248826299,0,0.3775030463951763,0.2804394356472763,0.34205751795754735,977,12,2026-05,0
